OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT
443375,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3210 SCOTT PL NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.911943,-77.064558,20007,2,2E,SECOND,206,4,NONE
443376,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"812 BURNS ST SE, WASHINGTON, DC 20019",R-2,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.878306,-76.940473,20019,7,7E,SIXTH,605,33,NONE
443377,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"6735 16TH ST NW, WASHINGTON, DC 20012",R-1-B,2016-07-19T08:12:25.000Z,WASHINGTON,DC,38.972094,-77.036006,20012,4,4A,FOURTH,401,17,NONE
443378,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"816 H ST NE, WASHINGTON, DC 20002",HS/C-2-A,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.900447,-76.994193,20002,6,6A,FIRST,104,25,NONE
443379,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"2801 QUEBEC ST NW, WASHINGTON, DC 20008",*,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.937173,-77.056029,20008,3,3C,SECOND,203,15,NONE
443380,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1318 9TH ST NW, WASHINGTON, DC 20001",C-2-A,2016-07-19T08:12:25.000Z,WASHINGTON,DC,38.907915,-77.024259,20001,2,2F,THIRD,307,7,NONE
443381,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1414 9TH ST NW, WASHINGTON, DC 20001",C-2-A,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.909141,-77.024183,20001,2,2F,THIRD,307,7,NONE
443382,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1946 CALVERT ST NW 4, WASHINGTON, DC 20009",R-5-B,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.922955,-77.046377,20009,1,1C,THIRD,303,1,NONE
443384,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"41 RANDOLPH PL NW, WASHINGTON, DC 20001",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.91351,-77.010522,20001,5,5C,FIFTH,501,21,NONE
443385,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1339 14TH ST NW, WASHINGTON, DC 20005",ARTS/C-3-A,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.908541,-77.031632,20005,2,2F,THIRD,307,7,NONE
443386,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1031 46TH ST NE, WASHINGTON, DC 20019",R-2,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.904165,-76.936095,20019,7,7C,SIXTH,602,31,NONE
443387,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1330 A ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.888875,-76.986312,20003,6,6B,FIRST,108,26,NONE
442739,2016-06-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1133 21ST ST NW, WASHINGTON, DC 20036",C-3-C,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.904461,-77.046159,20036,2,2A,SECOND,207,6,GOLDEN TRIANGLE BID
442740,2016-06-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3219 O ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.90802,-77.064538,20007,2,2E,SECOND,206,4,NONE
442741,2016-06-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1001 G ST NW, WASHINGTON, DC 20001",DD/C-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.898712,-77.026485,20001,2,2C,FIRST,101,8,DOWNTOWN BID
442742,2016-06-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1257 K ST SE, WASHINGTON, DC 20003",,2016-08-02T08:13:02.000Z,WASHINGTON,DC,38.878242,-76.988538,20003,6,6B,FIRST,106,26,NONE
442743,2016-06-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2020 12TH ST NW, WASHINGTON, DC 20009",,2016-07-30T08:14:54.000Z,WASHINGTON,DC,38.917609,-77.028452,20009,1,1B,THIRD,305,3,NONE
442744,2016-06-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"655 K ST NW 725, WASHINGTON, DC 20001",,2016-08-11T08:10:58.000Z,WASHINGTON,DC,38.902804,-77.020779,20001,6,2C,FIRST,102,8,MOUNT VERNON TRIANGLE CID
442745,2016-06-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"800 NORTH CAPITOL ST NW 9TH FL., WASHINGTON, DC 20002",C-2-A,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.900505,-77.009728,20002,6,6C,FIRST,103,8,NOMA BID
442746,2016-06-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"111 MICHIGAN AVE NW, WASHINGTON, DC 20010",D/SP-2,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.927266,-77.014394,20010,5,5C,FOURTH,405,21,NONE
442747,2016-06-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3100 14TH ST NW 201, WASHINGTON, DC 20010",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.929301,-77.032984,20010,1,1A,THIRD,302,2,NONE
442748,2016-06-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1611 29TH ST NW, WASHINGTON, DC 20007",R-3,2016-07-19T08:12:25.000Z,WASHINGTON,DC,38.911007,-77.058014,20007,2,2E,SECOND,206,4,NONE
442968,2016-06-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1776 I ST NW, WASHINGTON, DC 20006",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.901091,-77.041363,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
442969,2016-06-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4356 ALTON PL NW, WASHINGTON, DC 20016",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.946923,-77.085974,20016,3,3E,SECOND,202,11,NONE
442970,2016-06-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4026 ARKANSAS AVE NW, WASHINGTON, DC 20011",R-4,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.940413,-77.035593,20011,4,4C,FOURTH,404,18,NONE
442971,2016-06-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1528 CHURCH ST NW, WASHINGTON, DC 20005",DC/R-5-B,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.910216,-77.03576,20005,2,2B,SECOND,208,6,NONE
442972,2016-06-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5410 3RD ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.955901,-77.016324,20011,4,4D,FOURTH,403,18,NONE
442973,2016-06-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1807 12TH ST NW, WASHINGTON, DC 20009",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.914512,-77.027857,20009,1,1B,THIRD,305,3,NONE
443174,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2500 VIRGINIA AVE NW 1005, WASHINGTON, DC 20037",SP-2,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.898703,-77.054233,20037,2,2A,SECOND,207,5,NONE
443175,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1200 K ST NW BSMT, WASHINGTON, DC 20005",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.902125,-77.028647,20005,2,2F,FIRST,101,8,DOWNTOWN BID
443176,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2251 MOUNT VIEW PL SE, WASHINGTON, DC 20020",R-3,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.863264,-76.989531,20020,8,8A,SEVENTH,701,28,NONE
443177,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5028 5TH ST NW, WASHINGTON, DC 20011",R-3,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.951841,-77.019911,20011,4,4D,FOURTH,407,18,NONE
443178,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"801 PENNSYLVANIA AVE NW 5TH FL, WASHINGTON, DC 20004",,2016-06-01T08:08:37.000Z,WASHINGTON,DC,38.894429,-77.023506,20004,2,6C,FIRST,102,8,DOWNTOWN BID
443179,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1425 4TH ST SW 710, WASHINGTON, DC 20024",R-5-D,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.872751,-77.018738,20024,6,6D,FIRST,105,9,NONE
443180,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4429 BUTTERWORTH PL NW, WASHINGTON, DC 20016",R-1-B,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.949,-77.087545,20016,3,3E,SECOND,202,11,NONE
443181,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5803 4TH ST NW, WASHINGTON, DC 20011",R-2,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.960379,-77.017781,20011,4,4B,FOURTH,402,17,NONE
443182,2016-05-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"3221 10TH PL SE 1, WASHINGTON, DC 20032",,2016-07-18T08:11:55.000Z,WASHINGTON,DC,38.843053,-76.992448,20032,8,8E,SEVENTH,705,39,NONE
443388,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3121 APPLETON ST NW, WASHINGTON, DC 20008",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.949044,-77.063724,20008,3,3F,SECOND,203,12,NONE
443389,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1391 PENNSYLVANIA AVE SE 517, WASHINGTON, DC 20003",C-2-B,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.880346,-76.986596,20003,6,6B,FIRST,106,26,CAPITOL HILL BID
443390,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2011 GALES ST NE, WASHINGTON, DC 20002",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.897212,-76.975298,20002,7,7D,FIFTH,507,25,NONE
442991,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1315 14TH ST NW, WASHINGTON, DC 20005",,2016-07-19T08:12:25.000Z,WASHINGTON,DC,38.907801,-77.031574,20005,2,2F,THIRD,307,7,NONE
442992,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1276 OWEN PL NE, WASHINGTON, DC 20002",,2016-08-09T08:07:15.000Z,WASHINGTON,DC,38.905175,-76.985486,20002,5,5B,FIFTH,506,23,NONE
442993,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1617 E ST NE, WASHINGTON, DC 20002",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.895927,-76.981588,20002,6,6A,FIFTH,507,25,NONE
442994,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4701 CONNECTICUT AVE NW 302, WASHINGTON, DC 20008",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.951124,-77.066996,20008,3,3F,SECOND,203,12,NONE
442995,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1331 PENNSYLVANIA AVE NW, WASHINGTON, DC 20004",DD/C-5,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.896368,-77.031372,20004,2,2F,FIRST,101,8,DOWNTOWN BID
442996,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1840 13TH ST NW, WASHINGTON, DC 20009",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.915285,-77.029894,20009,1,1B,THIRD,305,3,NONE
442997,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"343 BURNS ST SE, WASHINGTON, DC 20019",R-2,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.885309,-76.945771,20019,7,7A,SIXTH,603,32,NONE
442998,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"840 XENIA ST SE, WASHINGTON, DC 20032",R-5-A,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.833202,-76.992934,20032,8,8E,SEVENTH,706,39,NONE
442999,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1106 K ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.902766,-76.991162,20002,6,6A,FIRST,104,25,NONE
443000,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1852 KALORAMA RD NW, WASHINGTON, DC 20009",R-5-B,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.919423,-77.043492,20009,1,1C,THIRD,303,1,NONE
443001,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4318 H ST SE, WASHINGTON, DC 20019",R-2,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.878858,-76.940663,20019,7,7E,SIXTH,605,33,NONE
443002,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1301 MARYLAND AVE NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.897914,-76.988092,20002,6,6A,FIRST,108,25,NONE
443003,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"839 17TH ST NW, WASHINGTON, DC 20006",C-4,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.901076,-77.03924,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
443004,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3333 14TH ST NW, WASHINGTON, DC 20010",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.93092,-77.032441,20010,1,1A,THIRD,302,2,NONE
443005,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5234 7TH ST NW, WASHINGTON, DC 20011",R-3,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.953765,-77.022434,20011,4,4D,FOURTH,403,18,NONE
443006,2016-04-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"900 LONGFELLOW ST NW, WASHINGTON, DC 20011",R-4,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.957153,-77.025981,20011,4,4D,FOURTH,403,18,NONE
443206,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"608 GIRARD ST NE, WASHINGTON, DC 20017",,2016-07-25T08:06:14.000Z,WASHINGTON,DC,38.926676,-76.997948,20017,5,5C,FIFTH,502,21,NONE
443207,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4616 VAN NESS ST NW, WASHINGTON, DC 20016",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.942934,-77.091477,20016,3,3E,SECOND,202,11,NONE
443208,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1609 KALMIA RD NW, WASHINGTON, DC 20012",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.986183,-77.037459,20012,4,4A,FOURTH,401,16,NONE
443209,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"717 CRITTENDEN ST NE, WASHINGTON, DC 20017",R-2,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.947105,-76.996102,20017,5,5A,FOURTH,405,20,NONE
443210,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"423 RANDOLPH ST NW, WASHINGTON, DC 20011",R-4,2016-07-18T08:11:55.000Z,WASHINGTON,DC,38.939085,-77.01819,20011,4,4C,FOURTH,407,18,NONE
443211,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3420 GEORGIA AVE NW, WASHINGTON, DC 20010",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.932561,-77.024019,20010,1,1A,THIRD,302,2,NONE
443212,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1101 6TH ST SW, WASHINGTON, DC 20024",W-1,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.877118,-77.020358,20024,6,6D,FIRST,105,9,NONE
443213,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1734 H ST NE, WASHINGTON, DC 20002",C-3-A,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.900376,-76.977791,20002,5,5B,FIFTH,507,23,NONE
443214,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"847 19TH ST NE, WASHINGTON, DC 20002",R-5-B,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.90126,-76.975969,20002,5,5B,FIFTH,507,23,NONE
443215,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5821 5TH ST NW, WASHINGTON, DC 20011",R-2,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.961011,-77.019642,20011,4,4B,FOURTH,402,17,NONE
443216,2016-04-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"137 C ST SE, WASHINGTON, DC 20003",,2016-05-26T15:56:19.000Z,WASHINGTON,DC,38.885876,-77.0044,20003,6,6B,FIRST,106,26,CAPITOL HILL BID
443417,2016-06-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"910 CONSTITUTION AVE NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.892191,-76.993224,20002,6,6A,FIRST,107,25,NONE
443418,2016-06-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1112 8TH ST NE, WASHINGTON, DC 20002",R-4,2016-07-19T08:12:25.000Z,WASHINGTON,DC,38.904112,-76.995197,20002,6,6A,FIRST,104,25,NONE
443419,2016-06-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"221 LONGFELLOW ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.95786,-77.014776,20011,4,4B,FOURTH,406,17,NONE
443420,2016-06-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"83 R ST NW, WASHINGTON, DC 20001",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.912766,-77.011893,20001,5,5C,FIFTH,501,21,NONE
443421,2016-06-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1279 OATES ST NE, WASHINGTON, DC 20002",,2016-07-01T08:09:10.000Z,WASHINGTON,DC,38.904376,-76.986204,20002,5,5B,FIFTH,506,23,NONE
443652,2016-05-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"210 UPSHUR ST NW, WASHINGTON, DC 20011",C-1,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.94199,-77.01436,20011,4,4C,FOURTH,407,18,NONE
443653,2016-05-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2802 P ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.909194,-77.057298,20007,2,2E,SECOND,206,4,NONE
443654,2016-05-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2434 16TH ST NW, WASHINGTON, DC 20009",R-5-D,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.921879,-77.036827,20009,1,1C,THIRD,303,1,NONE
443655,2016-05-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1918 18TH ST NW #24, WASHINGTON, DC 20009",DC/C-2-A,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.916216,-77.041962,20009,2,2B,SECOND,208,6,NONE
443656,2016-05-10T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"407 3RD ST NE, WASHINGTON, DC 20002",CAP/R-4,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.895208,-77.001792,20002,6,6C,FIRST,104,25,CAPITOL HILL BID
443657,2016-05-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5060 JUST ST NE, WASHINGTON, DC 20019",R-2,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.902831,-76.928368,20019,7,7C,SIXTH,608,31,NONE
443658,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1621 MONTAGUE ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.959469,-77.037365,20011,4,4A,FOURTH,403,18,NONE
443659,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1755 WILLARD ST NW, WASHINGTON, DC 20009",R-5-B,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.916447,-77.040502,20009,2,2B,THIRD,301,6,NONE
443660,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1700 RHODE ISLAND AVE NE N/A, WASHINGTON, DC 20018",,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.927358,-76.980471,20018,5,5B,FIFTH,504,22,NONE
443661,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3541 16TH ST NW, WASHINGTON, DC 20010",R-5-B,2016-07-25T08:06:14.000Z,WASHINGTON,DC,38.936067,-77.03609,20010,1,1A,FOURTH,409,2,NONE
443662,2016-02-22T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"501 NEW YORK AVE NE, WASHINGTON, DC 20002",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.91095,-76.996912,20002,5,5B,FIFTH,506,23,NONE
443663,2016-02-22T00:00:00.000Z,CONSTRUCTION,CIVIL PLANS,PERMIT ISSUED,"320 21ST ST NW, WASHINGTON, DC 20451",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.894809,-77.047378,20451,2,2A,SECOND,207,NONE,NONE
443664,2016-02-22T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1722 INDEPENDENCE AVE SE, WASHINGTON, DC 20003",R-4,2016-08-03T08:09:28.000Z,WASHINGTON,DC,38.887771,-76.980011,20003,6,6B,FIRST,108,26,NONE
444116,2016-06-21T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"3324 M ST NW, WASHINGTON, DC 20007",W-2,2016-06-22T08:08:00.000Z,WASHINGTON,DC,38.904922,-77.066751,20007,2,2E,SECOND,206,4,GEORGETOWN BID
444117,2016-06-21T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"1536 16TH ST NW, WASHINGTON, DC 20036",DC/SP-1,2016-06-22T08:08:00.000Z,WASHINGTON,DC,38.910974,-77.036912,20036,2,2B,SECOND,208,6,NONE
444118,2016-06-21T00:00:00.000Z,CONSTRUCTION,SIGN,REVIEW IN PROCESS,"625 H ST NE, WASHINGTON, DC 20002",,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.899944,-76.997388,20002,6,6C,FIRST,104,25,NONE
444119,2016-06-21T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,COMPLETED,"4641 HILLTOP TER SE, WASHINGTON, DC 20019",R-2,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.880447,-76.933685,20019,7,7E,SIXTH,604,33,NONE
444120,2016-06-21T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"4646 HANNA PL SE, WASHINGTON, DC 20019",,2016-06-22T08:08:00.000Z,WASHINGTON,DC,38.8797,-76.933832,20019,7,7E,SIXTH,604,33,NONE
444121,2016-06-21T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"425 I ST NW, WASHINGTON, DC 20001",DD/C-2-C,2016-07-30T08:14:55.000Z,WASHINGTON,DC,38.901705,-77.016942,20001,6,6C,FIRST,102,8,MOUNT VERNON TRIANGLE CID
444122,2016-06-21T00:00:00.000Z,CONSTRUCTION,SWIMMING POOL,PERMIT ISSUED,"1815 45TH ST NW, WASHINGTON, DC 20007",,2016-08-03T08:09:29.000Z,WASHINGTON,DC,38.914194,-77.084233,20007,3,3D,SECOND,205,13,NONE
444387,2016-06-27T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"1210 MASSACHUSETTS AVE NW, WASHINGTON, DC 20005",DD/C-2-C,2016-07-18T08:11:56.000Z,WASHINGTON,DC,38.904185,-77.028625,20005,2,2F,THIRD,307,8,DOWNTOWN BID
